acl_id,action,src_ip,src_ip_mask,dst_ip,dst_ip_mask,ip_protocol,transport_src_begin,transport_src_end,transport_dst_begin,transport_dst_end,transport_ctrl_begin,transport_ctrl_end,acl_id
110,False,0,4294967295,2873100657,0,0,0,65535,0,65535,0,255,110
110,False,0,4294967295,2873100427,0,0,0,65535,0,65535,0,255,110
110,False,0,4294967295,2873100363,0,0,0,65535,0,65535,0,255,110
110,False,0,4294967295,2873100566,0,0,0,65535,0,65535,0,255,110
110,False,0,4294967295,2873100638,0,0,0,65535,0,65535,0,255,110
110,False,0,4294967295,2873100645,0,0,0,65535,0,65535,0,255,110
110,False,0,4294967295,2873100653,0,0,0,65535,0,65535,0,255,110
110,False,0,4294967295,2873100661,0,0,0,65535,0,65535,0,255,110
110,False,0,4294967295,2873100662,0,0,0,65535,0,65535,0,255,110
110,False,0,4294967295,2873100667,0,0,0,65535,0,65535,0,255,110
110,False,0,4294967295,2873100669,0,0,0,65535,0,65535,0,255,110
110,False,0,4294967295,2873100685,0,0,0,65535,0,65535,0,255,110
110,True,0,4294967295,0,4294967295,0,0,65535,0,65535,0,255,110
141,True,2887386690,0,0,4294967295,0,0,65535,0,65535,0,255,141
141,True,2873100160,63,0,4294967295,0,0,65535,0,65535,0,255,141
141,False,0,4294967295,0,4294967295,6,0,65535,445,445,0,255,141
141,True,0,4294967295,0,4294967295,6,0,65535,140,65535,0,255,141
141,False,0,4294967295,0,4294967295,6,0,65535,135,65535,0,255,141
141,True,0,4294967295,0,4294967295,6,0,65535,0,65535,0,255,141
141,False,0,4294967295,0,4294967295,17,0,65535,445,445,0,255,141
141,True,0,4294967295,0,4294967295,17,0,65535,0,65535,0,255,141
141,False,0,4294967295,0,4294967295,17,0,65535,135,65535,0,255,141
141,True,0,4294967295,0,4294967295,0,0,65535,0,65535,0,255,141
151,True,2873098240,262143,2873162272,1,0,0,65535,0,65535,0,255,151
151,True,184287232,131071,2873162272,1,0,0,65535,0,65535,0,255,151
151,True,184025088,65535,2873162272,1,0,0,65535,0,65535,0,255,151
151,True,171048960,65535,2873162272,1,0,0,65535,0,65535,0,255,151
151,True,3515134308,0,2873162272,1,0,0,65535,0,65535,0,255,151
151,True,3515258741,0,2873162272,1,0,0,65535,0,65535,0,255,151
151,True,3515258770,0,2873162272,1,0,0,65535,0,65535,0,255,151
151,True,3515258785,0,2873162272,1,0,0,65535,0,65535,0,255,151
151,True,3515258873,0,2873162272,1,0,0,65535,0,65535,0,255,151
151,True,2887318080,31,2873162272,1,0,0,65535,0,65535,0,255,151
151,False,0,4294967295,2873162272,1,0,0,65535,0,65535,0,255,151
151,True,0,4294967295,2873162240,3,0,0,65535,0,65535,0,255,151
151,True,2873100087,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100093,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100109,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100120,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100121,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100131,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100143,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100147,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100153,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873297507,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873297508,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873101200,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873101236,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873295632,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2887453598,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100509,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100484,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100399,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100435,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100438,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100440,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100521,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,False,169444040,0,0,4294967295,0,0,65535,0,65535,0,255,151
151,True,184189640,7,2873162240,31,0,0,65535,0,65535,0,255,151
