acl_id,action,src_ip,src_ip_mask,dst_ip,dst_ip_mask,ip_protocol,transport_src_begin,transport_src_end,transport_dst_begin,transport_dst_end,transport_ctrl_begin,transport_ctrl_end,acl_id
150,True,0,4294967295,0,4294967295,6,0,65535,140,65535,0,255,150
150,False,0,4294967295,0,4294967295,6,0,65535,135,65535,0,255,150
150,True,0,4294967295,0,4294967295,6,0,65535,0,65535,0,255,150
150,False,0,4294967295,0,4294967295,17,0,65535,445,445,0,255,150
150,True,0,4294967295,0,4294967295,17,0,65535,0,65535,0,255,150
150,False,0,4294967295,0,4294967295,17,0,65535,135,65535,0,255,150
150,True,0,4294967295,0,4294967295,0,0,65535,0,65535,0,255,150
150,True,0,4294967295,0,4294967295,6,0,65535,515,515,0,255,150
150,True,0,4294967295,0,4294967295,1,0,65535,0,65535,0,255,150
150,True,2873147514,0,0,4294967295,6,0,65535,497,497,0,255,150
150,True,0,4294967295,0,4294967295,6,0,65535,9100,9100,0,255,150
150,True,0,4294967295,0,4294967295,6,0,65535,161,162,0,255,150
150,True,0,4294967295,0,4294967295,17,0,65535,161,162,0,255,150
