acl_id,action,src_ip,src_ip_mask,dst_ip,dst_ip_mask,ip_protocol,transport_src_begin,transport_src_end,transport_dst_begin,transport_dst_end,transport_ctrl_begin,transport_ctrl_end,acl_id
103,True,2873115337,0,0,4294967295,6,0,65535,5556,5558,0,255,103
103,True,2873115337,0,0,4294967295,6,0,65535,7000,7010,0,255,103
103,True,2873115337,0,0,4294967295,6,0,65535,6000,6000,0,255,103
103,True,2873115337,0,0,4294967295,6,0,65535,30001,65535,0,255,103
103,True,2873115337,0,2873115570,0,6,0,65535,6004,6004,0,255,103
103,False,2873115337,0,0,4294967295,6,0,65535,0,65535,0,255,103
103,True,0,4294967295,0,4294967295,6,0,65535,0,65535,0,255,103
103,True,2873115337,0,2873098240,262143,17,0,65535,22,22,0,255,103
103,True,2873115337,0,2873098240,262143,17,0,65535,88,88,0,255,103
103,True,2873115337,0,2873098240,262143,17,0,65535,749,749,0,255,103
103,True,2873115337,0,2873098240,262143,17,0,65535,750,750,0,255,103
103,True,2873115337,0,0,4294967295,17,0,65535,37,37,0,255,103
103,True,2873115337,0,0,4294967295,17,0,65535,53,53,0,255,103
103,True,2873115337,0,0,4294967295,17,0,65535,750,750,0,255,103
103,True,2873115337,0,0,4294967295,17,0,65535,2049,2049,0,255,103
103,True,2873115337,0,0,4294967295,17,0,65535,4045,4045,0,255,103
103,True,2873115337,0,0,4294967295,17,0,65535,7000,7009,0,255,103
103,False,2873115337,0,0,4294967295,17,0,65535,0,65535,0,255,103
103,True,0,4294967295,0,4294967295,17,0,65535,0,65535,0,255,103
103,True,0,4294967295,0,4294967295,0,0,65535,0,65535,0,255,103
104,True,2887467058,0,0,4294967295,0,0,65535,0,65535,0,255,104
168,True,0,4294967295,0,4294967295,6,0,65535,0,65535,128,255,168
168,True,2873115648,511,2887271424,511,0,0,65535,0,65535,0,255,168
168,True,2887271424,511,2873115648,511,0,0,65535,0,65535,0,255,168
168,True,3232270336,511,2887271424,511,0,0,65535,0,65535,0,255,168
168,True,3232270336,511,2873115648,511,0,0,65535,0,65535,0,255,168
168,True,172952576,255,2887271424,511,0,0,65535,0,65535,0,255,168
168,True,172952576,255,2873115648,511,0,0,65535,0,65535,0,255,168
168,True,2887272192,255,2887271424,511,6,0,65535,515,515,0,255,168
168,True,2887272192,255,2887271424,511,6,0,65535,631,631,0,255,168
168,True,2887272192,255,2887271424,511,6,0,65535,9100,9100,0,255,168
168,True,2873116416,255,2887271424,511,6,0,65535,515,515,0,255,168
168,True,2873116416,255,2887271424,511,6,0,65535,631,631,0,255,168
168,True,2873116416,255,2887271424,511,6,0,65535,9100,9100,0,255,168
168,True,2887467008,255,2887271424,511,6,0,65535,515,515,0,255,168
168,True,2887467008,255,2887271424,511,6,0,65535,631,631,0,255,168
168,True,2887467008,255,2887271424,511,6,0,65535,9100,9100,0,255,168
168,True,0,4294967295,2887271513,0,0,0,65535,0,65535,0,255,168
168,True,2873114624,255,0,4294967295,0,0,65535,0,65535,0,255,168
168,True,2887270400,255,0,4294967295,0,0,65535,0,65535,0,255,168
168,True,0,4294967295,2873115684,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873115684,0,6,0,65535,443,443,0,255,168
168,True,0,4294967295,2873115684,0,6,0,65535,22,22,0,255,168
168,True,0,4294967295,2873115688,0,6,0,65535,22,22,0,255,168
168,True,0,4294967295,2873115725,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873115725,0,6,0,65535,443,443,0,255,168
168,True,0,4294967295,2873115858,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873115858,0,6,0,65535,443,443,0,255,168
168,True,0,4294967295,2873115658,0,6,0,65535,22,22,0,255,168
168,True,0,4294967295,2873115658,0,6,0,65535,3306,3306,0,255,168
168,True,0,4294967295,2873115793,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873115666,0,6,0,65535,0,65535,0,255,168
168,True,0,4294967295,0,4294967295,6,0,65535,20,21,0,255,168
168,True,0,4294967295,0,4294967295,6,0,65535,0,65535,0,255,168
168,True,0,4294967295,0,4294967295,6,0,65535,443,443,0,255,168
168,True,0,4294967295,2873115673,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873115673,0,6,0,65535,8070,8080,0,255,168
168,True,0,4294967295,0,4294967295,6,0,65535,27001,65535,0,255,168
168,True,0,4294967295,2873115656,3,0,0,65535,0,65535,0,255,168
168,True,0,4294967295,2873115680,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873115680,0,6,0,65535,222,222,0,255,168
168,True,0,4294967295,2887271520,0,6,0,65535,3389,3389,0,255,168
168,True,0,4294967295,2873115669,0,6,0,65535,3389,3389,0,255,168
168,True,0,4294967295,2873115681,0,6,0,65535,3389,3389,0,255,168
168,True,0,4294967295,2873115855,0,6,0,65535,443,443,0,255,168
168,True,0,4294967295,2873115662,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2887271783,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873115822,0,6,0,65535,22,22,0,255,168
168,True,0,4294967295,2873115822,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873116006,0,6,0,65535,22,22,0,255,168
168,True,0,4294967295,2873116006,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873115933,0,6,0,65535,22,22,0,255,168
168,True,0,4294967295,2873115933,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873115822,0,6,0,65535,7226,7246,0,255,168
168,True,0,4294967295,2873115874,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873115874,0,6,0,65535,443,443,0,255,168
168,True,0,4294967295,2873115932,0,6,0,65535,21,21,0,255,168
168,True,0,4294967295,2873115932,0,6,0,65535,20,20,0,255,168
168,True,0,4294967295,2873115932,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873115932,0,6,0,65535,3389,3389,0,255,168
168,True,0,4294967295,2873115932,0,6,0,65535,5900,5900,0,255,168
168,True,0,4294967295,2887271593,0,6,0,65535,9000,9000,0,255,168
168,True,0,4294967295,2873115769,0,6,0,65535,80,80,0,255,168
168,True,0,4294967295,2873115805,0,6,0,65535,0,65535,0,255,168
168,True,0,4294967295,2873115837,0,6,0,65535,0,65535,0,255,168
168,True,0,4294967295,2873115863,0,6,0,65535,0,65535,0,255,168
168,True,0,4294967295,2887271456,0,6,0,65535,0,65535,0,255,168
168,True,0,4294967295,2887271917,0,6,0,65535,0,65535,0,255,168
168,True,0,4294967295,2887271470,0,6,0,65535,22,22,0,255,168
168,True,0,4294967295,2887271470,0,6,0,65535,115,115,0,255,168
168,True,2873189997,0,2873115720,0,6,0,65535,22,22,0,255,168
168,True,2873190161,0,2873115720,0,6,0,65535,22,22,0,255,168
168,True,2873246665,0,2873115812,0,6,0,65535,22,22,0,255,168
168,True,2873246665,0,2873115812,0,6,0,65535,80,80,0,255,168
168,True,2873246665,0,2873115812,0,6,0,65535,443,443,0,255,168
168,True,2873246665,0,2887271852,0,6,0,65535,22,22,0,255,168
168,True,2873246665,0,2887271852,0,6,0,65535,80,80,0,255,168
168,True,2873246665,0,2887271852,0,6,0,65535,443,443,0,255,168
168,False,0,4294967295,0,4294967295,6,0,65535,0,65535,0,255,168
168,True,0,4294967295,0,4294967295,0,0,65535,0,65535,0,255,168
174,False,2873117264,0,0,4294967295,0,0,65535,0,65535,0,255,174
174,True,0,4294967295,0,4294967295,0,0,65535,0,65535,0,255,174
175,False,2873117589,0,2177236992,65535,0,0,65535,0,65535,0,255,175
175,True,0,4294967295,0,4294967295,0,0,65535,0,65535,0,255,175
176,True,0,4294967295,0,4294967295,0,0,65535,0,65535,0,255,176
178,True,0,4294967295,0,4294967295,6,0,65535,0,65535,128,255,178
178,True,2873118208,255,2887273984,255,0,0,65535,0,65535,0,255,178
178,True,2887273984,255,2873118208,255,0,0,65535,0,65535,0,255,178
178,True,2873098240,262143,0,4294967295,0,0,65535,0,65535,0,255,178
178,True,2887254016,262143,0,4294967295,0,0,65535,0,65535,0,255,178
178,True,0,4294967295,0,4294967295,6,0,65535,80,80,0,255,178
178,True,0,4294967295,0,4294967295,6,0,65535,443,443,0,255,178
178,True,0,4294967295,0,4294967295,6,0,65535,3389,3389,0,255,178
178,True,0,4294967295,0,4294967295,17,0,65535,7000,7010,0,255,178
178,True,0,4294967295,2873118218,0,0,0,65535,0,65535,0,255,178
178,True,0,4294967295,2873118233,0,0,0,65535,0,65535,0,255,178
178,True,0,4294967295,2873118385,0,0,0,65535,0,65535,0,255,178
178,True,0,4294967295,2887273994,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118252,0,0,0,65535,0,65535,0,255,178
178,True,0,4294967295,2873118354,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118233,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118222,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118256,0,6,0,65535,0,65535,0,255,178
178,True,0,4294967295,2873118262,0,6,0,65535,0,65535,0,255,178
178,True,0,4294967295,2873118270,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118289,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118289,0,6,0,65535,5467,5467,0,255,178
178,True,0,4294967295,2873118357,0,6,0,65535,20,21,0,255,178
178,True,0,4294967295,2873118372,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118328,0,6,0,65535,25,25,0,255,178
178,True,0,4294967295,2873118328,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118273,0,6,0,65535,25,25,0,255,178
178,True,0,4294967295,2873118273,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118237,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118445,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118445,0,6,0,65535,25,25,0,255,178
